original_loc_timestamp,current_train_id,train_file_address,train_service_code,dep_timestamp,loc_stanox,train_id,original_loc_stanox,event_timestamp
1524914160000,,9I2,51463180,1524914160000,21219,174R821E28,21248,1524904800000
1524914160000,,9I2,51463180,1524914160000,21199,174R821E28,21248,1524904860000
1524903960000,,8XH,51426930,1524903960000,22038,76640UC927,22031,1524906337000
1524910980000,,9KP,51426930,1524910980000,22038,21063SCF28,22061,1524909205000
1524910620000,,9JJ,54606570,1524910620000,56590,34054S1E28,56591,1524910882000
1524903300000,,9JU,57620780,1524903300000,21412,22442JCB28,21415,1524911199000
1524917700000,,9E6,56609010,1524917700000,74313,74417JCH28,74314,1524911491000
1524916680000,,9LX,51462282,1524916680000,21219,210D161J28,21248,1524919020000
1524916680000,,9LX,51462282,1524916680000,21199,210D161J28,21248,1524919020000
1524918960000,,9NB,54606070,1524918960000,21224,17452J2G28,21186,1524920525000
1524918960000,,9NB,54606070,1524918960000,21218,17452J2G28,21186,1524920531000
1524914160000,,9KP,51426930,1524914160000,23430,21063SCF28,23432,1524923318000
1524940620000,,9UB,52495100,1524940620000,21414,21043T1X28,21415,1524924420000
1524942060000,,9HU,54606070,1524942060000,49211,17434JCD28,49200,1524924482000
1524940860000,,9HU,54606070,1524940860000,49202,17434JCD28,49200,1524924508000
1524942060000,,9HU,54606070,1524942060000,49200,17434JCD28,49200,1524924519000
1524929400000,,9L7,54606570,1524929400000,56590,23069S1N28,56591,1524925588000
1524928440000,,9T6,54606571,1524928440000,56590,56656X1Q28,56591,1524926214000
1524931800000,,9V2,57620780,1524931800000,76123,79474J2Q28,76120,1524926760000
1524925140000,,9MI,52160348,1524925140000,25624,34685WCK28,25623,1524928307000
1524931440000,,9UR,56230736,1524931440000,56590,56473JCN28,56591,1524928308000
1524937260000,,9V6,54606571,1524937260000,23430,23676X1V28,23432,1524928465000
1524927360000,,9R0,57121020,1524927360000,88505,88630X1N28,88502,1524928600000
1524932100000,,9TV,54606570,1524932100000,23430,17039T1P28,23432,1524929144000
1524936300000,,9W8,50510170,1524936300000,49202,49061TCT28,49200,1524929734000
1524933600000,,9VG,57620780,1524933600000,76123,76051T2T28,76120,1524931049000
1524937200000,,9K3,51464580,1524937200000,23458,176D77CR28,24222,1524931450000
1524931800000,,9U8,53790125,1524931800000,88730,73042T1O28,88740,1524932586000
1524931920000,,9KQ,51426830,1524931920000,44215,65669W1H28,44214,1524933503000
1524940800000,89401JCE28,9A9,51610410,1524940800000,22029,89667VCE28,22040,1524937699000
1524937890000,,9R1,54606571,1524937890000,56573,61631X1S28,56591,1524938028000
1524959460000,,9Z3,51462781,1524959460000,89366,864Y81CY28,89363,1524938100000
1524955740000,45083T2Y28,9Z2,53121220,1524955740000,56580,45641Y2Y28,56591,1524940200000
1524946380000,,9ZW,54606571,1524946380000,56590,56648Y1Z28,56591,1524940277000
1524948120000,,9T9,52122420,1524948120000,34100,32659XCW28,34232,1524946319000
1524961800000,,A1E,95998090,1524961800000,07411,09668Y1728,07284,1524950220000
1524956370000,,9XU,51426930,1524956370000,56590,44615Y1Z28,56591,1524954506000
1524954840000,,A19,54606571,1524954840000,56590,61666Y1728,56591,1524954530000
1524994260000,,A48,52495100,1524994260000,23432,17620Z1C29,23430,1524986630000
1525002240000,,A8N,54606571,1525002240000,56573,26612A1D29,56591,1524990936000
1524996900000,,A9C,53790125,1524996900000,56573,57011U1F29,56591,1524996078000
1525002240000,,A8N,54606571,1525002240000,56590,26612A1D29,56591,1525001256000
1525027650000,,ABU,57610316,1525027650000,70087,89654A1O29,70081,1525008788000
1525011510000,,,24650005,1525011510000,88403,872U42NO29,87606,1525010820000
1525015410000,,,24650005,1525015410000,88403,872U46NQ29,88413,1525012380000
1525013610000,,,24650005,1525013610000,88403,872U44MP29,88413,1525013160000
1525024620000,,AAN,51461581,1525024620000,17988,216H731R29,17991,1525014000000
1525024740000,,AAN,51461581,1525024740000,17991,216H731R29,18001,1525014000000
1525024740000,,AAN,51461581,1525024740000,17998,216H731R29,18001,1525014060000
1525024620000,,AAN,51461581,1525024620000,17991,216H731R29,17991,1525014060000
1525016760000,,AEQ,51400330,1525016760000,21209,21682A2Q29,21210,1525014340000
1525042680000,,AF2,52495100,1525042680000,26222,26688A2829,26230,1525015080000
1525042680000,,AF2,52495100,1525042680000,26230,26688A2829,26230,1525015200000
1525042680000,,AF2,52495100,1525042680000,26222,26688A2829,26230,1525015200000
1525042680000,,AF2,52495100,1525042680000,26230,26688A2829,26230,1525015260000
1525025610000,,AE7,54606070,1525025610000,42159,70408KCX29,42140,1525024810000
1525053900000,,AII,56230736,1525053900000,56590,56418KC230,56591,1525025581000
1525031040000,,AJN,57610311,1525031040000,89739,89423K2Y29,89735,1525030860000
1525050960000,,AJY,51426930,1525050960000,21228,22662BC929,21244,1525031534000
1525035180000,,ABH,51610410,1525035180000,22039,89400KCK29,22040,1525032608000
1525042860000,,AKX,59120020,1525042860000,82100,82748KC729,82101,1525037112000
1525045230000,,ADL,52407548,1525045230000,07360,05406KCZ29,07359,1525042238000
1525066080000,,AML,54606571,1525066080000,56573,59600C1430,56591,1525050177000
1525057500000,,AL1,53790125,1525057500000,79780,86071UCZ29,79771,1525052141000
1525065060000,,ARH,59120020,1525065060000,82100,86752KC330,82101,1525053181000
1525055940000,,ARS,57620170,1525055940000,16448,17009V1130,16445,1525055145000
1525060980000,,ARP,57120823,1525060980000,88730,88660CC330,88740,1525055456000
1525085100000,,AWT,53693803,1525085100000,09161,09637D2H30,09197,1525059060000
1525085100000,,AWT,53693803,1525085100000,09160,09637D2H30,09197,1525059120000
1525065510000,,AQW,53693803,1525065510000,09161,09648C1430,09197,1525059180000
1525065510000,,AQW,53693803,1525065510000,09160,09648C1430,09197,1525059180000
1525065510000,,AQW,53693803,1525065510000,09161,09648C1430,09197,1525059360000
1525065510000,,AQW,53693803,1525065510000,09197,09648C1430,09197,1525059420000
1525068900000,,APU,53790125,1525068900000,56590,62628C1330,56591,1525064398000
1525071120000,,AZZ,57610310,1525071120000,89735,72043VC430,89736,1525065219000
1525064340000,,AW4,57121020,1525064340000,88505,88023V1430,88502,1525065884000
1525069620000,,AZ0,57121020,1525069620000,88505,88661DC330,88502,1525066232000
1525076460000,,AX0,57620785,1525076460000,78326,79478KC530,78321,1525066467000
1525071660000,,AV2,51426930,1525071660000,75013,76613DC430,75011,1525066869000
1525088460000,,AXH,53121220,1525088460000,29142,65643D1530,29143,1525068345000
1525073340000,,AN7,53790125,1525073340000,56590,63606C1330,56591,1525068802000
1525079610000,,AKM,57610316,1525079610000,70087,89672BC130,70081,1525071103000
1525069740000,,AN8,53790125,1525069740000,56573,63607C1330,56591,1525071130000
1525075320000,,AUS,54606571,1525075320000,56590,61608D1430,56591,1525073089000
1525097640000,,B76,57620470,1525097640000,65557,34639ECE30,65555,1525074865000
1525074000000,,AZ5,53790121,1525074000000,22038,23664DC630,22029,1525075466000
1525084620000,,AVC,54606571,1525084620000,82100,83622D1530,82101,1525075696000
1525075020000,,AP9,59427320,1525075020000,66025,77620C1330,66029,1525076421000
1525085160000,,AY4,55303021,1525085160000,18011,18484KCH30,18010,1525078420000
1525076040000,,B3X,56400020,1525076040000,65705,67064V1630,65702,1525081234000
1525076460000,,AWX,51426930,1525076460000,19113,25639DC530,19115,1525082431000
1525080720000,22093VCD30,B3D,53790121,1525080720000,23432,22604ECD30,23430,1525085713000
1525098960000,,BFC,57121020,1525098960000,86036,88655FCI30,86030,1525086652000
1525093740000,,B2S,55303021,1525093740000,18011,16412LCL30,18016,1525088323000
1525094640000,,,22788002,1525094640000,87908,875W40MM30,87916,1525090380000
1525122000000,,BI6,57620785,1525122000000,79744,78693F2H30,79742,1525091723000
1525092690000,,AVC,54606571,1525092690000,86090,83622D1530,86140,1525092088000
1525019010000,,,24650005,1525019010000,88403,872U02MS29,88413,1525093860000
1525094400000,,BAE,54761000,1525094400000,56590,236M73CH30,56591,1525094311000
1525121430000,,BI1,57620780,1525121430000,76123,79692FCO30,76120,1525094331000
1525101450000,,BCF,57622970,1525101450000,58040,16617F1F30,58112,1525097619000
1525101450000,,BCF,57622970,1525101450000,58114,16617F1F30,58112,1525097627000
1525100520000,,BHB,95998090,1525100520000,56590,55678F2N30,56591,1525098317000
1525125540000,,BQH,56609010,1525125540000,51341,74406MCT30,51340,1525099711000
1525106490000,,,24748000,1525106490000,86441,861C81MS30,86424,1525100220000
1525108020000,,BR3,59120020,1525108020000,82243,82792KCU30,82202,1525100279000
1525119000000,,B7J,52160347,1525119000000,73240,34646ECG30,73250,1525104940000
1525149420000,,BUS,57622970,1525149420000,09322,34610HC830,09317,1525105625000
1525121040000,09069WCP30,B9X,95998090,1525121040000,42162,09690ECP30,42159,1525105680000
1525114800000,,BVM,52495100,1525114800000,65700,65627HCY30,65705,1525106642000
1525104210000,,BJG,56230736,1525104210000,56590,56484LCO30,56591,1525106648000
1525114290000,,BW1,55303021,1525114290000,16502,18441MCX30,18015,1525106949000
1525153440000,,BY9,53400830,1525153440000,45100,23657HC730,45106,1525110077000
1525111980000,,B7S,51426930,1525111980000,21201,65649E2G30,21244,1525110709000
1525126320000,,C01,54606070,1525126320000,36406,36464MC730,36408,1525112106000
1525129170000,46415M1R30,B8N,52160345,1525129170000,56590,46674E1R30,56591,1525115159000
1525115910000,,,21234001,1525115910000,51946,512D53MY30,51944,1525115820000
1525125540000,,,21936004,1525125540000,52741,529B201730,51541,1525121460000
1525125540000,,,21936004,1525125540000,52711,529B201730,51541,1525121520000
1525121820000,,C24,57620170,1525121820000,16448,16608ICZ30,16445,1525121639000
1525119180000,,BJS,57620170,1525119180000,16448,12614GCP30,16445,1525121661000
1525125540000,,,21936004,1525125540000,51541,529B201730,51541,1525121700000
1525147110000,,BY9,53400830,1525147110000,23432,23657HC730,23440,1525124460000
1525128660000,,C62,57121020,1525128660000,88505,88656IC730,88502,1525126597000
1525140300000,,CA7,56230736,1525140300000,56590,56410NC201,56591,1525127136000
1525160640000,34028YC930,C9H,57622970,1525160640000,72118,34693IC930,72117,1525127332000
1525147260000,,CAU,57120823,1525147260000,88735,88609JC301,88740,1525127746000
1525123800000,,C3I,57620785,1525123800000,17172,16098X2Z30,17169,1525127765000
1525147260000,,CAU,57120823,1525147260000,88730,88609JC301,88740,1525127965000
1525128720000,,,22215003,1525128720000,87625,529C68M830,87645,1525128180000
1525130400000,,,22215003,1525130400000,87625,879D72M930,87651,1525128240000
1525166010000,,CA0,57610316,1525166010000,70087,89698IC101,70081,1525128773000
1525129380000,,,22215003,1525129380000,87625,879D71M930,87651,1525129380000
1525130400000,,,22215003,1525130400000,87651,879D72M930,87651,1525129440000
1525129380000,,,22215003,1525129380000,87651,879D71M930,87651,1525129680000
1525130070000,,,22215003,1525130070000,87625,879D71M930,87645,1525129740000
1525134960000,74044YC930,C7Y,56609010,1525134960000,74310,74402NC930,74314,1525131429000
1525134120000,,CDH,56461882,1525134120000,36108,364M902930,36087,1525132080000
1525133580000,,,22216001,1525133580000,72419,725D35M001,72421,1525136160000
